uid;addressAdminUnitL1;addressAdminUnitL2;district;addressPostName;addressThoroughfareType;addressThoroughfare;addressLocatorDesignator
{E06F1F31-76A8-453F-9BD7-CC07E84B8147};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;15-К
{B7E8A84F-237E-4C94-B729-ADABB54A7460};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;17-К
{20D1D865-B1F0-41F6-827B-2E949A279A30};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;15
{7610FEA6-DD32-47AA-BAA3-D38E4AA96BB1};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;15-В
{D40F4C5B-6378-49E2-812F-FCA36FD05CEA};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;15-Б
{1AA1D578-B40B-449C-8DF2-613799DDB7C6};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;15-А
{BD52D1BB-E7C0-4A4D-9824-C3A746D5AEDB};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;12-Б
{BB7B4F9B-0E15-44F9-835C-24F38C76863B};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;14-Л
{6440E6BF-DC3B-4A9F-BC1B-F4CEB8652249};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;28
{F39E7EA2-014A-4E65-A406-09C8CD6F5D8D};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;16-Є
{63E0689B-FCFA-4E70-9FA8-2F0A240DB7EE};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;20-В
{E5AEB09C-C4C5-4645-9571-1E7A1A4BEB1B};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;20-Б
{7836533B-E985-4011-9FE6-4DBF5AD68BA5};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;20-А
{6BFFEAA8-CF4B-4DC1-860D-FA192A663263};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;18-А
{76C6E66D-E87B-4088-B6C9-CF8CC95D70F5};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;18-Б
{CAB333F6-99B7-460C-8FEC-728CFAE190AB};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;16-Д
{59069361-4F26-4018-B582-BA358700D9C0};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;16-Г
{97320253-82B0-4349-8406-430E74B5E3D3};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;17-Ж
{8659F9DF-4300-4282-91A1-BC6B6FCB31BD};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;26-Н
{E5738E30-92C9-4197-8C30-93564AA50841};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;26-М
{DE7018E0-2B3C-4940-A9F3-1957E6AD41AC};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;17-А
{24E4C287-3DD4-4911-8A90-D2CA1B377EC4};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;10
{6664789D-6EC2-441D-BFAB-FDD238D207A1};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;22-Б
{BF1C8A82-89C6-482A-A5AA-9BE5E9564BC1};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;14-К
{B945FF71-E3C1-4DCA-91BE-03B5DE32FD04};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;14-Д
{7E8D7E19-13E3-4532-9BF4-6520B0802302};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;26-В
{7AB91900-1EBB-422B-8C89-C3030B144DAE};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;17-Д
{57D36A22-B648-4E47-840D-A25D3B313C49};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;14-Г
{5D204BA4-1EF6-46E6-ACE3-69F2699AD1C7};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;14-В
{96DBE6B5-4FA7-40CF-B131-9E98B076ED9D};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;14-Е
{ECC7BFAF-4B3F-413B-B538-BB68A80482C6};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;26-Б
{3752E466-2457-444C-AB9E-3AE4F13151EF};Україна;місто Київ;Дніпровський, Дарницький;Київ;набережна;Дніпровська;13-В
{5AB828D6-3DF0-4B50-8D75-6FDCAC3976A3};Україна;місто Київ;Оболонський;Київ;вулиця;Дніпроводська;22
{FB05F95B-5FA1-418D-80F0-AA674151FEF5};Україна;місто Київ;Оболонський;Київ;вулиця;Дніпроводська;1-А
{2EE521AD-8695-491F-8803-6C51E8452A55};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;76
{229B8B84-E866-4029-90EE-D9F6D019B01D};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;69
{926EE5D8-1D17-43C4-9B3C-24996D85F9CE};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;82
{692E51E6-E879-416B-BE8D-14EED75B7E00};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;10
{0C866F35-3652-4A05-97DE-B88C0047A21E};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;56
{51477367-18CF-4CD1-95C6-63A423F720A9};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;75
{42770D5C-8F57-4315-8674-E5E35FCC23EC};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;66-А
{D726A3FE-C4BD-4716-A135-40EA16A11D5D};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;80
{C8FE2561-2013-4A34-8EB0-685138F3323A};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;2
{BA642A2E-9FDA-48D8-A283-02ED7B2E6F90};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;75
{4A20EED2-093E-4ABE-B13D-EFBD0DA7B666};Україна;місто Київ;Шевченківський;Київ;вулиця;Дмитрівська;68-А
{ACF7CA0C-A4CF-4C2E-B014-ECAB7538C92E};Україна;місто Київ;Подільський;Київ;вулиця;Анатолія Кузнецова;16-Б
{0CC31E77-7073-4D2B-9C77-417A16C29047};Україна;місто Київ;Подільський;Київ;вулиця;Анатолія Кузнецова;16-А
{D8A66D0D-F44F-425C-83CF-3166A6CBC3E0};Україна;місто Київ;Голосіївський;Київ;вулиця;Дібровна;6-А
{4C257EB8-A774-482E-9BD1-1B61C467C01F};Україна;місто Київ;Деснянський;Київ;вулиця;Никифора Дровняка;5-А
{5FEDC875-21F1-41F1-A3C4-4E1A44F15B04};Україна;місто Київ;Деснянський;Київ;вулиця;Никифора Дровняка;7-Г
{44E58202-E22F-4C5E-A7AF-CC6F9C597941};Україна;місто Київ;Голосіївський , Печерський;Київ;вулиця;Ділова;1/2
{3B63189A-83E0-45C4-B249-F5CF05591F89};Україна;місто Київ;Голосіївський , Печерський;Київ;вулиця;Ділова;22-В
{8AB5DCCA-8542-481D-B07F-A33891D73021};Україна;місто Київ;Голосіївський , Печерський;Київ;вулиця;Ділова;4
{4833911D-F9FA-4FFF-946A-48858DFFF8CD};Україна;місто Київ;Голосіївський , Печерський;Київ;вулиця;Ділова;2-Б
{59CBB441-B12D-43CC-8C80-D7E17AC32E5C};Україна;місто Київ;Святошинський;Київ;вулиця;Димерська;3/28
{7AD78C8D-F250-496E-AE64-63BA597559A9};Україна;місто Київ;Святошинський;Київ;вулиця;Димерська;39-Б
{BDA71942-038D-4B21-A3EF-740FA5FBF39A};Україна;місто Київ;Святошинський;Київ;вулиця;Димерська;33-А
{DA0F88B4-C583-4DC3-B801-B4A0C485ACC4};Україна;місто Київ;Дарницький;Київ;провулок;Диканський;5
{06C891B8-17BB-4596-AEB4-CE923372C5EB};Україна;місто Київ;Подільський;Київ;вулиця;Джаліля Муси;12
{485B3885-351A-4900-9DAF-8FB6F8C17B5B};Україна;місто Київ;Подільський;Київ;вулиця;Джаліля Муси;22-А
{82029707-4817-4C12-9365-CBFD75EE236D};Україна;місто Київ;Шевченківський;Київ;провулок;Десятинний;5
{96F81F1D-E9AF-4C13-A5BE-487578DFC6F8};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;30-В
{460A6201-D70C-431E-BC86-3A71F7BE1F9C};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;30-Б
{F91C2BA0-6EE8-4AF1-97CE-E32DFD6119DB};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;30-А
{DF75923F-A50E-4AC6-92D6-11AB73A62975};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;30
{80624F77-B8DB-4444-908B-7E206C8ABCAE};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;24-А
{C705FC2D-B87A-49A6-A29B-992C2554BC49};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;24-Е
{43295EB5-9D07-4793-A24D-377E0451846F};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;24-Б
{B8A9C0F7-BEC7-48B1-8A5E-1C9C475EC1A3};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;24-Г
{93EFAF3E-8076-4826-93BD-4DC4948B58C6};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;2-Б
{6153FABD-AD15-40B6-96FE-5BE487C095C4};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;24-Д
{B062C89C-5283-4D4E-8397-F31C983D7B17};Україна;місто Київ;Деснянський;Київ;вулиця;Деснянська;24-В
{743A97F3-0BDE-496D-BD86-920E18A276CB};Україна;місто Київ;Голосіївський;Київ;вулиця;Деревообробна;1-Б
{1BC42209-E3BD-421E-BD94-EB4E8F24C03E};Україна;місто Київ;Святошинський;Київ;вулиця;Депутатська;2
{0D0A6ED7-5141-4E4A-BBCB-7F3C758ABAA8};Україна;місто Київ;Святошинський;Київ;вулиця;Депутатська;1-Б
{FE7BEFB4-9E6E-4C4E-8CB0-11904906EC94};Україна;місто Київ;Святошинський;Київ;вулиця;Депутатська;23-А
{9F9A8428-1DA9-4AC3-BAA2-F5B0C49B751A};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;47
{12E70419-1952-4F6F-9091-55EEDC21DFC8};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;35-Б
{A59064FD-EC47-42CD-92BE-F2F6BED4F449};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;37
{E1BE8DFC-664C-4BEA-AA20-F30D4E9411E3};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;45-А
{CDFC5DD4-320B-4243-A019-610FF28A2B51};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;5
{7356AD45-EB4D-4D5B-8B84-C6403F5F1990};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;5-А
{B6D52E04-7708-4CEF-839C-079CBD596283};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;39
{5D8A6874-D51E-4D44-9C43-94AACC53C96E};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;5
{130B2175-1E5C-48E3-A19C-1002B8FF0346};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;49
{FBC62E49-A452-4F16-9FA5-B09788B545EF};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;35-А
{B1E4F53A-6204-4186-8076-CFE359B89EE4};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;43
{F8229158-AD1A-42D2-990C-ED7B88B1AE40};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;33
{FE89D1F1-4308-4B71-9EF8-B77A37104EAF};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;35
{9BCF221A-0E2F-41D3-830A-46C3477E18EE};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;53
{EEBB6848-5283-484C-9689-4461C3F4C47E};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;7
{3854C99F-0F1D-447D-A555-DBF695589183};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;4
{5AD7B54D-2230-4842-8AD7-EEC769AF183D};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;51
{D62D1818-286E-412F-8CE6-7369E7608CDC};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;55
{A93D582C-A41C-4E6F-84CC-0404AD76BA9F};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;12
{2A64C681-F742-417D-9B0C-A5E5388D8E5A};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;41
{FF4DB425-50A0-4E4D-BB2F-1092081EE80E};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;45-Б
{2FF0271E-E64E-4482-9818-7CA689B4477F};Україна;місто Київ;Голосіївський;Київ;вулиця;Деміївська;43-А
{E8C6EBFE-323C-47FF-8849-DD3369BCDCC3};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;50
{7C75EA8F-CF3A-4D3D-ADA2-624038D98C52};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;78
{2E4A519F-562B-4C6D-B8EA-25C20444F8C8};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;67
{E0151B68-E979-48E3-B6BA-1DF328064BDB};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;28
{AC2D2089-4FBD-4017-80B4-6318BD344D68};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;44
{8C39D5F6-0D38-460F-A1B6-9D8883EC1020};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;30
{1A5B7E48-B8F9-4F3B-BB60-77FCFC260739};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;81
{7ACC0F77-CE10-4755-8458-F0AC33E015F5};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;52
{F8085375-B259-47E6-91F1-58DDDEB63D5D};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;33
{25EA0AD3-3873-4A59-8D64-32B930A5E172};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;65
{71496A4B-47CA-45EC-AB9F-2B6C88CED7DB};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;41
{83B53046-2A10-4003-949F-98DD13E580E9};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;51
{33F01F44-283A-4098-A668-FC6444C7F0C0};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;58
{4B461D4F-031C-4644-B3F0-0996FA077427};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;10
{659B3868-CAB1-43D3-A486-B38F74C03F9D};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;54
{DDCE4787-FBCB-4108-B26D-4FC387A66DCE};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;82
{746D8B94-96CA-4F7A-977A-E36BE9AE10B8};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;12
{5902DB42-D0B0-41CA-8245-E6DBDDD6C195};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;31
{F7EFF114-A447-4CF0-9B46-7B60D759EE80};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;48
{3AA496C1-4320-4700-80CE-604B62B70C7C};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;39
{80E83589-EF40-402F-8D0E-DCCBAAA7A309};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;3
{4B08A755-CFCD-499F-936F-2BA97485FF9E};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;32
{4ED91793-32C1-449B-A93A-2C6936226A4B};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;40
{7866478C-5BF8-4DBA-848A-44EBCDBE6F9D};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;74
{20CDCE32-B4C6-4B1D-B657-4B77191D1C85};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;71
{E4AF1793-6330-40A3-B687-B432DBA326CE};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;76
{F549F6A4-61C1-4E64-B105-45A5ED27F4D4};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;5
{ECBCAB8A-E739-487D-97D4-A0DBF43786B8};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;13
{C8FCB5EF-F343-4F50-BEBA-E07C1180E876};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;16
{8112A2EA-2A84-475B-AE9C-8CFF75FF1301};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;75
{C34767CD-AAFF-4217-8D56-5673DD5C3AC5};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;26
{6FF1AEE4-2897-402A-B86D-F6B8B53350C3};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;35
{F9B0F5D4-62F1-4BDB-9DF2-A1E987E5FB2E};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;49
{38088443-2DC1-4D6F-B424-B1F16C6F2685};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;29
{F0D952CD-7540-4EE7-8C13-93FFD3236469};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;21
{62DAD425-6CDC-42EA-A104-40004CEA8501};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;11
{F442C266-EF86-4362-96B9-7858BDFDE93A};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;56
{B52E561F-623F-4687-B94E-6D8D8E2AE220};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;62
{3F63B692-A2A6-4C05-85B4-C095A79258FC};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;14
{CEF3C510-058A-44DB-B043-CB8F99481785};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;53
{2674C40A-DBD7-4502-BCD2-45C145FBEB35};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;47
{7B71556D-602C-49A1-900D-90CDF8141FCC};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;36
{128D0737-D01A-46A2-B147-B92C6EDA617D};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;18
{DF4DBA60-72B8-470E-A9C9-8C18986859C1};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;4
{F34BC433-1C57-4D7B-B99E-3B301D274214};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;19
{18691D37-D807-4BD5-97FB-5739639E34CA};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;43
{6CAE02BA-308A-462F-A3F7-C2D2696C5450};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;23
{5BACD35D-1F5B-44DE-B515-655FCDC56877};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;17
{EC4F415C-35B9-4493-AE3F-C9EA9DA6B44F};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;25
{CE52AB88-5382-4787-B153-41D97C390F02};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;64
{07ED8D3C-6B09-45AA-8C96-4D53AF3F496E};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;20
{3D2ACC8D-60DC-493F-8A33-5C4F4B5E0FAD};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;37
{F6BC4A18-56DF-4CD8-A984-E7F14C9091C7};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;42
{49D4B7DB-9FAC-4D56-89B1-42556F5D21B6};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;7
{BD9023EF-0A68-4B62-B7B0-D5C61AEDF134};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;45
{B80FE915-9A8C-4B4D-AE6E-92B846BDD2B1};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;34
{7D0FE9A4-4560-456C-B569-577AEA483735};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;46
{5CC1F3D4-D659-48B3-9B98-9FEF22974981};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;2
{B676AC47-583D-4E9B-9607-8F1156F24BF5};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;6
{1AE3391B-098E-4602-8A26-65671611F8F8};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;8
{007BD09A-CA15-48E3-828E-CEDD06D24116};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;57
{531A6879-7845-4BD1-B008-689AE475F6C6};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;80
{BD983DF6-8E56-4BEF-8290-FACAC4B2C545};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;54-А
{3C31E6F4-1503-4E4F-A1D5-E83A73F5CC25};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;1
{6D8B3140-7175-4B6D-89BD-5BF7B416AB06};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;38
{56BF5581-7BC5-421C-A23C-2C6491F5FEED};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;55
{D58E9137-9C20-4988-9D07-C30D3BF35325};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;27
{2EE04E96-8CC5-4BE1-9C0F-A99B6C04F45D};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;9
{DE2A3D64-6C24-4DB5-B0B0-3FC96640AC01};Україна;місто Київ;Дарницький;Київ;вулиця;Демидівська;84
{18BA5FE9-5E31-4E28-8EF5-04309F099F28};Україна;місто Київ;Шевченківський;Київ;провулок;Делегатський;3
{FCC7B3E5-F4D8-47B4-A517-9DC0AF7CBDB7};Україна;місто Київ;Шевченківський;Київ;провулок;Делегатський;3/5
{6AB2BB70-7625-4681-8D22-9019690FEAEA};Україна;місто Київ;Шевченківський;Київ;провулок;Делегатський;13
{16AA9D09-E6F0-47AA-BD70-5AC18CD799E2};Україна;місто Київ;Шевченківський;Київ;провулок;Делегатський;12
{4BF99253-CA76-498E-85A3-AAF82A27E93C};Україна;місто Київ;Шевченківський;Київ;провулок;Делегатський;10
{941F4F45-2BE8-4509-8092-5B84E5D95224};Україна;місто Київ;Шевченківський;Київ;провулок;Делегатський;6
{98E57CCC-E41E-4BF9-87A4-F1F0388A3562};Україна;місто Київ;Шевченківський;Київ;провулок;Делегатський;1/28
{097A03DD-6585-41CA-AE09-BF3385AC68BD};Україна;місто Київ;Шевченківський;Київ;провулок;Делегатський;5
{237D7010-DD24-4EE5-AC26-74E46B3EC04B};Україна;місто Київ;Шевченківський;Київ;провулок;Делегатський;2/18
{B54791D3-5D10-468E-A631-B8C8675D2FD1};Україна;місто Київ;Шевченківський;Київ;провулок;Делегатський;4
{0C364D86-81A0-4A8F-9A59-A2FD4987E52F};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;5
{A5D3D18D-7AE2-4C56-BD26-3F779172B624};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;9-Е
{4763DD63-225B-45CB-954A-66C1DFA73848};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;6-А
{06933917-8E12-453B-BFA1-165114007C56};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;3
{6F57E6D8-E57E-4EEF-8EB1-B1C6F2A43E61};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;7
{129B1AD3-7D3F-40EC-82C8-6A5381EB5638};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;5-Б
{BA83CF99-5FA7-402E-AA4B-AFB7D8ADF06A};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;9-А
{00243705-A092-41F0-A883-D3E2E2EE36C8};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;5-А
{CFE0B85E-6FEC-470E-9007-2F3955AA5333};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;10
{60957425-3FF9-4ABF-AD3F-876BAEB54517};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;10-А
{B45EF660-860D-48AE-A27D-66995E792F57};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;6
{72F01114-5C84-4FDA-8C77-399713D4B0B2};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;6-Б
{7F60986F-A647-4A39-A32B-9EFABB13909D};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;8-А
{45EF809F-1711-40DA-BCC7-0A7347C7F9D5};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;2
{74B04B52-BE53-4C6A-A2C8-80E8E92825C9};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;20
{D7787642-CD31-42FD-B817-8248B45E8D30};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;9
{317DF289-A4E1-4FAD-A4D8-B631E6ED68CF};Україна;місто Київ;Дарницький;Київ;вулиця;Братства тарасівців;8
{426367BA-5B36-4103-9C10-F4900B2A5F9E};Україна;місто Київ;Солом'янський;Київ;провулок;Сіверсько-Донецький;14
{81157D5B-6F5E-42B9-B0C7-0A42F7EB8C23};Україна;місто Київ;Солом'янський;Київ;провулок;Сіверсько-Донецький;12
{B75EE0B2-448A-40CB-A8EA-63F983FA20BB};Україна;місто Київ;Солом'янський;Київ;провулок;Сіверсько-Донецький;10
{1FE2FCB0-FB99-41A1-A4C1-4E9519C98817};Україна;місто Київ;Солом'янський;Київ;провулок;Сіверсько-Донецький;8
{FD1C632A-52E3-457D-A3D1-154DC0128AD4};Україна;місто Київ;Солом'янський;Київ;провулок;Сіверсько-Донецький;6
{DD03890A-50AE-4113-8598-6C1F503923DF};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;32
{E4290092-9B39-4D02-B7FE-2CC50ACE3A8A};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;36/2
{E14FFA78-2B89-4BED-97C2-03994335E703};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;30
{51B5318D-08AD-4715-A22E-21D3B6BA7FFA};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;15
{E70F7E15-65C3-4F25-8FA6-2A74F303F5D2};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;19
{8EBD0E50-A1C3-49B2-BD1C-74B8F4850EAE};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;10/38
{5092F8FB-B53E-441C-AC84-3BD275F9E884};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;24
{0CF9301E-15F3-49B3-9B13-2883DEE8171E};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;4
{8D85090A-48E3-4B9E-AFB4-1A3C2B4E7F33};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;1/116
{6281A4AB-78DE-4F0F-A7A3-E1E7479FE7B7};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;2/114
{F8CF9C7E-A91F-4A25-AAFE-B8788E1F21E3};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;28
{FC22E994-5F44-4111-A66F-9BD5DB6AABF1};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;38-А
{9549549E-65BD-4D1F-9941-4AFA415ADB34};Україна;місто Київ;Солом'янський;Київ;вулиця;Миколи Миклухи-Маклая;40
